success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,participant_id,screen_width,screen_height,is_mobile,age,gender,ai_use_frequency,ai_detection_experience,rt,stimulus,response,save_trial,trial_id,block,target_origin,set_size,target_present,cue_image,composite_image,target_position,correct_key,repetition,is_practice,no_response,correct,trial_index_global,true_origin,filename,realism_rating,classification_response,classification_correct
,,,,,html-keyboard-response,206,243862,0.0-206.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,207,245732,0.0-207.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,1869,"<div style=""text-align:center""><img src=""ff_v4_004.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_004,face_face,real,4,true,real_015.png,ff_v4_004.png,4,arrowright,1,false,false,true,208,,,,,
,,,,,html-keyboard-response,208,246243,0.0-208.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,209,246744,0.0-209.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,210,248253,0.0-210.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<div style=""text-align:center""><p style=""color:#fff;font-size:18px;margin-bottom:12px"">Запомните это лицо</p><img src=""real_003.png"" style=""width:256px;height:256px;object-fit:contain;border:3px solid #fff;border-radius:4px;background:#808080""></div>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,211,248766,0.0-211.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,212,249557,0.0-212.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,790,"<div style=""text-align:center""><img src=""ff_v4_023.png"" style=""max-width:90vw;max-height:72vh;display:block;margin:0 auto""><p style=""color:#fff;font-size:18px;margin-top:16px"">Было ли запомненное лицо в наборе?</p><div class=""keys"" style=""margin-top:12px""><div class=""key"">←<span>НЕ БЫЛО</span></div><div class=""key"">→<span>БЫЛО</span></div></div></div>",arrowright,true,ff_023,face_face,real,8,false,real_003.png,ff_v4_023.png,,arrowleft,1,false,false,false,213,,,,,
,,,,,html-keyboard-response,213,250069,0.0-213.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,214,256337,0.0-214.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,6267,"<div class=""box""><h2>Последняя часть</h2><p>Вам будет показано несколько отдельных лиц. По каждому — два вопроса:</p><ol style=""padding-left:20px;line-height:2""><li>Насколько это лицо кажется вам <strong>реальным</strong>?</li><li>Это <strong>реальная фотография</strong> или <strong>сгенерировано ИИ</strong>?</li></ol><p>На просмотр времени нет ограничений. Доверяйте первому впечатлению.</p></div>",0,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,215,256852,0.0-215.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,216,265243,0.0-216.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,8389,"<div style=""text-align:center""><img src=""ai_004.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",4,true,,explicit_realism,,,,,,,,,,,,,ai,ai_004.png,5,,
,,,,,html-button-response,217,267427,0.0-217.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,2183,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,ai,ai_004.png,,real,false
,,,,,html-keyboard-response,218,267831,0.0-218.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,219,268344,0.0-219.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,220,272498,0.0-220.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,4153,"<div style=""text-align:center""><img src=""real_003.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",5,true,,explicit_realism,,,,,,,,,,,,,real,real_003.png,6,,
,,,,,html-button-response,221,274606,0.0-221.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,2108,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,real,real_003.png,,real,true
,,,,,html-keyboard-response,222,275013,0.0-222.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,223,275513,0.0-223.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,224,282914,0.0-224.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,7400,"<div style=""text-align:center""><img src=""real_039.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",3,true,,explicit_realism,,,,,,,,,,,,,real,real_039.png,4,,
,,,,,html-button-response,225,286620,0.0-225.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,3705,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,real,real_039.png,,real,true
,,,,,html-keyboard-response,226,287027,0.0-226.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,227,287540,0.0-227.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,228,295732,0.0-228.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,8191,"<div style=""text-align:center""><img src=""ai_001.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",2,true,,explicit_realism,,,,,,,,,,,,,ai,ai_001.png,3,,
,,,,,html-button-response,229,297002,0.0-229.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,1269,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",1,true,,explicit_classification,,,,,,,,,,,,,ai,ai_001.png,,ai,true
,,,,,html-keyboard-response,230,297412,0.0-230.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,231,297916,0.0-231.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,232,301602,0.0-232.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,3685,"<div style=""text-align:center""><img src=""ai_002.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",4,true,,explicit_realism,,,,,,,,,,,,,ai,ai_002.png,5,,
,,,,,html-button-response,233,302991,0.0-233.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,1388,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,ai,ai_002.png,,real,false
,,,,,html-keyboard-response,234,303397,0.0-234.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,235,303909,0.0-235.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,236,306393,0.0-236.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,2483,"<div style=""text-align:center""><img src=""real_020.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",5,true,,explicit_realism,,,,,,,,,,,,,real,real_020.png,6,,
,,,,,html-button-response,237,307663,0.0-237.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,1269,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,real,real_020.png,,real,true
,,,,,html-keyboard-response,238,308069,0.0-238.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,239,308570,0.0-239.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,240,312090,0.0-240.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,3520,"<div style=""text-align:center""><img src=""real_010.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",5,true,,explicit_realism,,,,,,,,,,,,,real,real_010.png,6,,
,,,,,html-button-response,241,315056,0.0-241.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,2965,"<div style=""text-align:center;padding:20px 0""><p style=""color:#fff;font-size:20px"">Это лицо реальное или сгенерировано ИИ?</p></div>",0,true,,explicit_classification,,,,,,,,,,,,,real,real_010.png,,real,true
,,,,,html-keyboard-response,242,315464,0.0-242.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""color:#808080;font-size:1px"">.</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,243,315973,0.0-243.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,null,"<p style=""font-size:60px;color:#fff;margin:0"">+</p>",null,,,,,,,,,,,,,,,,,,,,
,,,,,html-button-response,244,321703,0.0-244.0,41,1,2026-06-10 13:20:07,fac33314ff793864f6ca77dbc392f4f8,31.76.5.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",desktop,Chrome,149.0.0.0,Windows,10.0,null,"ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7",p_1781097609226_l1ec,1536,864,false,19,male,4,4,5729,"<div style=""text-align:center""><img src=""ai_005.png"" style=""width:256px;height:256px;object-fit:contain;display:block;margin:0 auto;border:3px solid #fff;border-radius:4px;background:#808080""><p style=""color:#fff;font-size:18px;margin-top:20px"">Насколько это лицо кажется вам реальным?</p><p style=""color:#aaa;font-size:13px"">1 — явно искусственное &nbsp;&nbsp;&nbsp; 7 — явно реальное</p></div>",2,true,,explicit_realism,,,,,,,,,,,,,ai,ai_005.png,3,,
